Channel,SFD,AttEn,SVDEn,Hjorth,Participant,Condition,Dataset
CP4,1.575522817889143,3.909351084586792,2.256706967049334,2.056435132996709,S13_raw.fif,Eyes-Closed,Resting-State (FR)
CP5,1.5664836377290314,3.8187785116327184,2.2850620499812946,2.1388748411363454,S13_raw.fif,Eyes-Closed,Resting-State (FR)
CP6,1.5398480101261027,3.8181418614093734,2.267381868779743,2.4489671109685327,S13_raw.fif,Eyes-Closed,Resting-State (FR)
CPz,1.5590988139752637,3.88329050022256,2.268900898119277,2.1592108246781185,S13_raw.fif,Eyes-Closed,Resting-State (FR)
Cz,1.5743298932979002,3.714189701762912,2.2814822609583594,2.2704544094699157,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F1,1.571460704581329,3.817253979942163,2.2851443621675718,2.242592802332201,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F2,1.5768139300080954,3.707795789171649,2.286469178502074,2.273506765603935,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F3,1.5760843668177105,3.69770925551523,2.284521904351835,2.3323085698487205,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F4,1.5636754791755698,3.6751108384918165,2.2853233897373415,2.351843740196095,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F5,1.5625313737197555,3.657602224343729,2.2595390573677925,2.567073371535717,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F6,1.5405264623674095,3.5814132315324976,2.259416086948681,2.595777650464722,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F7,1.5545653357389626,3.415167231933051,2.198778570440172,2.935963757794359,S13_raw.fif,Eyes-Closed,Resting-State (FR)
F8,1.5342888934648993,3.542497952810996,2.2204934617886365,2.918388690433909,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC1,1.5834542504221325,3.6302232459825845,2.2877315073468756,2.2493300427098264,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC2,1.579222066059685,3.731029621510821,2.2848424382732477,2.2410518205507732,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC3,1.5808627633254129,3.7064725962766776,2.2853352343980764,2.245745295762868,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC4,1.5719199847745209,3.7650991936886973,2.283210127586246,2.232502861665318,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC5,1.561218654506566,3.520378658893294,2.269584231694565,2.468488671867142,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FC6,1.56742041186982,3.5457667934321844,2.2777424446832404,2.428004917329676,S13_raw.fif,Eyes-Closed,Resting-State (FR)
Fp1,1.5692871176683099,3.4995069347091188,2.2498969498479955,2.7044451191632546,S13_raw.fif,Eyes-Closed,Resting-State (FR)
Fp2,1.5294516288025275,3.5821993505001344,2.2325210972120098,2.8558281679839186,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FT10,1.5658639484472403,3.2489764476514624,2.3179309575989806,1.744310162410816,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FT7,1.5432591626914451,3.6156263588327024,2.2371904209912685,2.8482936496300972,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FT8,1.5541633541551492,3.545213669834287,2.257809298798724,2.6669414387776733,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FT9,1.563568728117818,3.238916634815251,2.251546479528583,2.409757504590104,S13_raw.fif,Eyes-Closed,Resting-State (FR)
O1,1.5795292231717006,3.82672416859955,2.2661983458269286,2.1551460424504794,S13_raw.fif,Eyes-Closed,Resting-State (FR)
O2,1.5702696765393362,4.0139717904976155,2.2220824720829793,2.0198484969148156,S13_raw.fif,Eyes-Closed,Resting-State (FR)
Oz,1.5803470877928119,3.4225073913310107,2.2925668460485493,2.2273669226734945,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P1,1.569366778460215,3.9538448995538324,2.2572192034644023,2.021403163682553,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P2,1.5761890305410353,4.09664837216218,2.2078879321190366,1.9215001553754436,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P3,1.5774330113436852,3.858911275422141,2.258002951657757,2.1164113396183697,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P4,1.568004386580954,4.2082828786075,2.177668708240808,1.780506789095579,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P5,1.558990854220394,4.085444843212555,2.253393022753483,1.9816792357021293,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P6,1.5769014674104316,3.93247269003232,2.2347918749451416,2.0888796044927433,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P7,1.565076693915318,3.773739178393837,2.282942416577299,2.3594000560393504,S13_raw.fif,Eyes-Closed,Resting-State (FR)
P8,1.5860338015861204,3.4495691180870667,2.2856447137560973,2.151536229622268,S13_raw.fif,Eyes-Closed,Resting-State (FR)
PO3,1.5751207306327157,3.8702594239699484,2.264863433062408,2.132561096785423,S13_raw.fif,Eyes-Closed,Resting-State (FR)
PO4,1.5701942550415198,3.996991593480438,2.222570903211409,2.0332086954248214,S13_raw.fif,Eyes-Closed,Resting-State (FR)
PO7,1.552911372449854,3.906260821955495,2.2691124676406993,2.224929094092429,S13_raw.fif,Eyes-Closed,Resting-State (FR)
PO8,1.5739883062106323,3.953956372210638,2.224887780088258,2.062935461053904,S13_raw.fif,Eyes-Closed,Resting-State (FR)
POz,1.5845720577311506,3.7948878774160315,2.2727840153744086,2.1690131210228585,S13_raw.fif,Eyes-Closed,Resting-State (FR)
Pz,1.5691335279629786,3.896006461936986,2.2525156280344114,2.071504178292961,S13_raw.fif,Eyes-Closed,Resting-State (FR)
FCz,1.5728001611970224,3.794993571768363,2.2825959466611585,2.239399782403591,S13_raw.fif,Eyes-Closed,Resting-State (FR)
T7,1.5745498011518926,3.2947616368012254,2.2804512557211627,2.226504600897853,S13_raw.fif,Eyes-Closed,Resting-State (FR)
T8,1.5472052574390442,3.5647686724693464,2.2886562012364355,2.371667776895548,S13_raw.fif,Eyes-Closed,Resting-State (FR)
TP10,1.5893465852826996,3.1986265652080297,2.3036032752512323,1.9586239012535156,S13_raw.fif,Eyes-Closed,Resting-State (FR)
TP7,1.5507654838221745,3.790990049842206,2.283668657343811,2.4299840974067166,S13_raw.fif,Eyes-Closed,Resting-State (FR)
TP8,1.554932194971618,3.601018843271495,2.2948650935539323,2.318865489365604,S13_raw.fif,Eyes-Closed,Resting-State (FR)
TP9,1.5833131013567958,3.3437186035210766,2.278749452702121,2.366227138712846,S13_raw.fif,Eyes-Closed,Resting-State (FR)
AFz,1.5669540332413714,3.7354880239582795,2.2809341356913406,2.3796791774541552,S13_raw.fif,Eyes-Closed,Resting-State (FR)
AF3,1.569891265786281,3.6446886777951835,2.2226729529104903,2.5594867434558153,S14_raw.fif,Eyes-Closed,Resting-State (FR)
AF4,1.5793604708753022,3.6150759104554915,2.241663448490402,2.4086411136629664,S14_raw.fif,Eyes-Closed,Resting-State (FR)
AF7,1.537602706074034,3.5086663459414056,2.0019570165414193,4.08649180647138,S14_raw.fif,Eyes-Closed,Resting-State (FR)
AF8,1.5803934838091211,3.405502182291923,2.2271223114181775,2.0793834781639706,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C1,1.579184169262892,3.801287285260345,2.2816988982636803,2.228554171384114,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C2,1.568568096321011,3.7034715708098167,2.2746299269452317,2.4097643738722048,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C3,1.5755512306145847,3.729823209823615,2.2821236057754595,2.207713332904863,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C4,1.5740392292679362,3.5519006251081553,2.2692353928424653,2.347623048184054,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C5,1.5824184812947883,3.527085412437044,2.2569300460298685,2.4292285180159365,S14_raw.fif,Eyes-Closed,Resting-State (FR)
C6,1.584115369821074,3.4185377268893786,2.244335950418229,2.3672786240876977,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP1,1.5729986635189714,3.724471541029613,2.280401927461763,2.2945322544240967,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP2,1.5643775349811286,3.688390218522849,2.2714000247134725,2.367037623969252,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP3,1.5796856974952393,3.6372164614493037,2.287114076489398,2.211295242721633,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP4,1.5797338650906794,3.6468742426053917,2.2731223506925504,2.3264756608537542,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP5,1.5776330904386324,3.6236287028244245,2.2869688207958863,2.2207535248036727,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CP6,1.580138073740995,3.673615736622988,2.273724996573261,2.2948778787776027,S14_raw.fif,Eyes-Closed,Resting-State (FR)
CPz,1.5641529358732136,3.7553170060539767,2.271799447646113,2.3401880361370617,S14_raw.fif,Eyes-Closed,Resting-State (FR)
Cz,1.5633031720400326,3.7961396379577295,2.2762980291685646,2.3500176227658653,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F1,1.574214484592984,3.667371466007089,2.235856065046913,2.468944821304942,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F2,1.5781438462824318,3.6999277903050105,2.2521233810981576,2.400498016641689,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F3,1.5738617551566723,3.656269461182089,2.23066385450545,2.4939422369364244,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F4,1.5877550096347735,3.608163543593553,2.259328250133334,2.262750619513628,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F5,1.5700531698733067,3.645990193091782,2.216441289777738,2.5669342467553875,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F6,1.5743476860453502,3.511174361394568,2.214030769145684,2.412086342670925,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F7,1.5408579154953352,3.4918694973876447,2.050928757047606,3.654566401678969,S14_raw.fif,Eyes-Closed,Resting-State (FR)
F8,1.5568997477002284,3.4611326261165036,2.1148848892663965,2.997814476589046,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC1,1.5812735664259,3.80463122284761,2.278931714120683,2.2300500314930862,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC2,1.5832893782067257,3.7465528354213604,2.2763587872049547,2.308847633413576,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC3,1.578128466405217,3.74697890558059,2.267482762484654,2.231708357249177,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC4,1.5839023430576407,3.6297248101930144,2.267158246489376,2.293556043439195,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC5,1.5688537416294528,3.5282605301224033,2.2056609949964145,2.629826112591568,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FC6,1.5728097759705841,3.455926003713458,2.215633038531668,2.429050295790383,S14_raw.fif,Eyes-Closed,Resting-State (FR)
Fp1,1.5490076633566314,3.575908390009868,2.0878541768604184,3.4719388325440526,S14_raw.fif,Eyes-Closed,Resting-State (FR)
Fp2,1.5610530822224251,3.537993953669184,2.1539693903529074,2.9434144650599414,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FT10,1.5683144781480367,3.324149671682803,2.146873353359967,2.939873793660346,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FT7,1.567718837805566,3.440285993805524,2.1779958281595753,2.7731509465340425,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FT8,1.5751211592566654,3.3396370306123395,2.1893161369551346,2.501820558627122,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FT9,1.5614298763349113,3.3983072535303966,2.1639231467926647,3.0022950328095233,S14_raw.fif,Eyes-Closed,Resting-State (FR)
O1,1.6013412131847304,3.375904394608927,2.2906274555947945,1.8495485727731131,S14_raw.fif,Eyes-Closed,Resting-State (FR)
O2,1.5805452702339566,3.9095244994598777,2.2251822873537703,2.069615569660436,S14_raw.fif,Eyes-Closed,Resting-State (FR)
Oz,1.587592244156025,3.7337202949150177,2.2545160880220156,2.171130894263921,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P1,1.5717036957259443,3.6950019948221033,2.278618468789892,2.2332200440493915,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P2,1.569077828348263,3.8034972117995656,2.2680095064276395,2.206811866358714,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P3,1.571326678717363,3.613911449227392,2.2874863333485633,2.2019409163340136,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P4,1.5749896334265283,3.8231797411142594,2.268372862996149,2.163547092790127,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P5,1.5743913153495455,3.5063226926208424,2.29150401154617,2.1397719848228336,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P6,1.5756859663295248,3.847758985465044,2.2611549718303734,2.15312099896622,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P7,1.5747876400131724,3.509889419387123,2.2912879585409365,2.141654647226035,S14_raw.fif,Eyes-Closed,Resting-State (FR)
P8,1.5755637577524624,3.863065299282587,2.2603870433757054,2.1466720291192494,S14_raw.fif,Eyes-Closed,Resting-State (FR)
PO3,1.5651766104499791,3.7520953436108235,2.2687712052138895,2.1289717977554505,S14_raw.fif,Eyes-Closed,Resting-State (FR)
PO4,1.5753415939767828,3.998532588170817,2.2371136378028096,2.003735278433848,S14_raw.fif,Eyes-Closed,Resting-State (FR)
PO7,1.5760253521531842,3.5100763689104877,2.291751020670292,2.1397191419755295,S14_raw.fif,Eyes-Closed,Resting-State (FR)
PO8,1.5717797554745139,3.765832885264978,2.2664314656827242,2.2173588012626464,S14_raw.fif,Eyes-Closed,Resting-State (FR)
POz,1.5731598811457055,3.880421869574007,2.2580186034417515,2.098920266879333,S14_raw.fif,Eyes-Closed,Resting-State (FR)
Pz,1.5647436717944707,3.8145488205240374,2.269250501186404,2.206995738008373,S14_raw.fif,Eyes-Closed,Resting-State (FR)
FCz,1.579398859294355,3.8043226173732143,2.2770709878049846,2.2900485833797917,S14_raw.fif,Eyes-Closed,Resting-State (FR)
T7,1.5777888129180226,3.324351270568798,2.2500127073331138,2.4021294284273114,S14_raw.fif,Eyes-Closed,Resting-State (FR)
T8,1.5927119165912162,3.282068749074435,2.2453232389879263,2.2139898188777636,S14_raw.fif,Eyes-Closed,Resting-State (FR)
TP10,1.5711778314425766,3.71831567576643,2.273032690939747,2.3904638251964503,S14_raw.fif,Eyes-Closed,Resting-State (FR)
TP7,1.5468188251266302,3.5852928653249183,2.2637593003318424,2.5624602238752776,S14_raw.fif,Eyes-Closed,Resting-State (FR)
TP8,1.5748987487019521,3.6924089001747205,2.2679155764816343,2.368023421443988,S14_raw.fif,Eyes-Closed,Resting-State (FR)
TP9,1.547682199874943,3.5832794888086785,2.2636504830512005,2.5656502195381288,S14_raw.fif,Eyes-Closed,Resting-State (FR)
AFz,1.573664487240506,3.667993272572052,2.2484128368307883,2.4387296958162468,S14_raw.fif,Eyes-Closed,Resting-State (FR)
AF3,1.4208882574148762,3.523931301208563,2.1583060667672593,2.2136015867777945,S15_raw.fif,Eyes-Closed,Resting-State (FR)
AF4,1.5125380992917838,3.6385217539109096,2.1964218412770027,3.174530817350591,S15_raw.fif,Eyes-Closed,Resting-State (FR)
AF7,1.5165678790863564,3.1336408027424905,2.236257398496997,2.2588072700454984,S15_raw.fif,Eyes-Closed,Resting-State (FR)
AF8,1.554592913754772,3.3199750118560205,2.2713335326813016,2.047690141592615,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C1,1.4830772557690768,3.613799872884481,2.242520112450922,2.722755644939524,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C2,1.4973070307207332,3.6398530018042456,2.255058107907676,2.7474912124667403,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C3,1.4524004433894024,3.5145222395878037,2.231366728145542,2.3190707061603213,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C4,1.4856103792505855,3.629569448506262,2.2515789874290317,2.7044304079816057,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C5,1.5527440300178976,3.329004933808998,2.266729925855785,2.39770350087625,S15_raw.fif,Eyes-Closed,Resting-State (FR)
C6,1.5282797823102867,3.471699858963324,2.2827020076942377,2.496011110766728,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP1,1.4197843015846554,3.44170233730468,1.918777373951956,3.3924572583853467,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP2,1.5289729434003205,3.7402749045351587,2.249876154300882,2.7780134070756968,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP3,1.5307366817805246,3.6190947073992183,2.2746320916762346,2.630350940116138,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP4,1.5429866998949322,3.6009902949233044,2.2354040382502025,2.823103287437113,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP5,1.5220778217974056,3.4084641564741784,2.247150289166441,2.5895122351802375,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CP6,1.4328861872219743,3.5106767346251186,2.1772266636402113,2.2737257329025113,S15_raw.fif,Eyes-Closed,Resting-State (FR)
CPz,1.4576195917810204,3.723716137639346,2.2236882989268234,2.723094526140069,S15_raw.fif,Eyes-Closed,Resting-State (FR)
Cz,1.504656556968064,3.6932712640904524,2.2418602239457144,2.7570630606247857,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F1,1.4686273748748744,3.6106879091568223,2.218357890699218,2.85223002562005,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F2,1.4600453263019175,3.612392241899104,2.207765208372786,2.660456653111572,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F3,1.500068334521993,3.4257399176452417,2.262136557264337,2.4305629822634045,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F4,1.4939552680049362,3.560842916705191,2.265599738480073,2.52762677292843,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F5,1.5011142384305507,3.4127937872716814,2.2647769433143194,2.382329186393441,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F6,1.5248004910084128,3.6047719635970497,2.2674919643072746,2.560007446655772,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F7,1.5899499939844657,3.145006803111262,2.26510865963855,2.176804638841531,S15_raw.fif,Eyes-Closed,Resting-State (FR)
F8,1.468897661045849,3.298697682348768,2.218331823966956,2.205868635220715,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC1,1.5511647058502465,3.554874168405598,2.262829133853676,2.550521327718383,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC2,1.4732298829051833,3.6447185052257742,2.245378359861778,2.6563974273039137,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC3,1.549737137392189,3.3793871342238258,2.2718704550116726,2.3810614116181736,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC4,1.5484701311902798,3.5607298546860235,2.26497447039005,2.54034875659019,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC5,1.5415039686057168,3.052380562896725,2.275332142407146,2.0229271767957266,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FC6,1.5037591693104986,3.376783912401284,2.266852868580751,2.375240194909802,S15_raw.fif,Eyes-Closed,Resting-State (FR)
Fp1,1.4398805829745935,3.437220028383117,2.0566712823264393,3.112615163250564,S15_raw.fif,Eyes-Closed,Resting-State (FR)
Fp2,1.4339387764698937,3.5629677544670213,1.9980924214681175,3.560360761631653,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FT10,1.4933509725845386,3.283994556088939,2.212691783729826,2.343792575403672,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FT7,1.4645892005281107,3.0535855360036424,2.10619064761125,2.4721633499250175,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FT8,1.4398815023008,3.3320149735588345,2.083007359110849,2.7385914256750477,S15_raw.fif,Eyes-Closed,Resting-State (FR)
FT9,1.4977181068449534,3.1195903780345224,2.1616077973006886,2.4812223059763454,S15_raw.fif,Eyes-Closed,Resting-State (FR)
O1,1.4880576960377692,3.255725695338895,2.221680946012435,2.7203082802445473,S15_raw.fif,Eyes-Closed,Resting-State (FR)
O2,1.5190865820722155,3.496512832373594,2.214897562116069,3.0187636474347994,S15_raw.fif,Eyes-Closed,Resting-State (FR)
Oz,1.5422084990080147,3.1659975438974737,2.1719255516795055,2.8986254089744876,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P1,1.5317804264143677,3.6668805358158405,2.257247608369088,2.7974792460569304,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P2,1.502613955462679,3.7168030336316678,2.2290485725847167,3.0962492128996586,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P3,1.4982895900208368,3.5476289085965744,2.24819720778864,2.7844334467368874,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P4,1.545727779408416,3.606541341621499,2.2590546413159225,2.699556823749147,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P5,1.4997877609078787,3.555293917014173,2.2496150452360233,2.782628354530083,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P6,1.5462185891533848,3.6052747127478004,2.260340223797255,2.6631164112900394,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P7,1.540317376607852,3.2474572866277276,2.1630788140209467,3.0188959387178107,S15_raw.fif,Eyes-Closed,Resting-State (FR)
P8,1.5463551049483915,3.5854851667905168,2.2598674353417234,2.679337018402014,S15_raw.fif,Eyes-Closed,Resting-State (FR)
