,Duration,Sampling_Rate,Respiratory_Rate,Simulation,Noise_Amplitude,Noise_Frequency,Detrend_Order,Detrend_Position,Filter_Order,Filter_Low,Filter_High,Difference_Mean,Difference_SD
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.05,1.0,-0.00565016012620243,0.053098889219752386
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.05,0.35,-0.015499184097513314,0.06569952712019458
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.05,0.25,0.004418162506767234,0.05419221692869198
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.1,3.0,-0.010989800171514356,0.10363367916013608
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.1,2.0,-0.009660571799673818,0.07518606447762537
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.1,1.0,-0.008889322967598734,0.0657630548105378
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.1,0.35,-0.010069383674817385,0.06884471512160241
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.1,0.25,0.02322409716728207,0.10406886484373114
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.15,3.0,-0.003401435071533755,0.09361432771517071
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.15,2.0,-0.0016614911043821698,0.06958690704079029
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.15,1.0,0.0007050946651297784,0.06381323645893769
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.15,0.35,-0.006649708510709592,0.056572739581651564
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.15,0.25,0.051679332301246286,0.12501318752124366
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.2,3.0,-0.008294763778697974,0.10502190263479141
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.2,2.0,-0.005247927875487357,0.0707800923525765
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.2,1.0,-0.0020871504966252993,0.06853588970624568
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.2,0.35,0.0013505857191858251,0.09214244963504707
0,120,1000,15,Simple,0.01,38.25,5,Second,4,0.2,0.25,0.15930559570445485,0.22769985559084258
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.0,3.0,-0.00540010089823068,0.09361323617798645
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.0,2.0,-0.007984316260900435,0.06419529936014372
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.0,1.0,-0.007466702102463543,0.053643532244753996
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.0,0.35,-0.00940755906340898,0.05541464902232682
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.0,0.25,-0.0016498805249678594,0.051607745170897244
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.05,3.0,-0.008743228839930638,0.08918449121373023
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.05,2.0,-0.006758204397251622,0.060164249639173405
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.05,1.0,-0.006119787118129115,0.055766228365532924
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.05,0.35,-0.014239219059587704,0.07022396178087438
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.05,0.25,0.023284549717011802,0.10707270080478215
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.1,3.0,-0.01321728506428562,0.12184516181641479
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.1,2.0,-0.011465829561987823,0.09129175679329245
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.1,1.0,-0.009866841725756128,0.07457439167529979
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.1,0.35,-0.01177441233332396,0.06873096047865927
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.1,0.25,0.05451842918239777,0.1901740781600652
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.15,3.0,-0.0008475455608520288,0.08590601135460524
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.15,2.0,0.0013627383829701283,0.07482536874280148
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.15,1.0,0.00435729166747352,0.07852260700012459
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.15,0.35,-0.0035851869371571056,0.06936547851857595
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.15,0.25,0.10141158953572332,0.25007584837312075
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.2,3.0,-0.008772683353937499,0.1130078410427659
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.2,2.0,-0.006675469087049488,0.08769364178914249
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.2,1.0,-0.006658953804022995,0.1073690687487882
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.2,0.35,-0.006581906322561527,0.1322074120477325
0,120,1000,15,Simple,0.01,38.25,5,Second,5,0.2,0.25,0.19527438337755673,0.25503473700953605
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.0,3.0,-0.005374943538365921,0.09385501070960874
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.0,2.0,-0.008059923050115044,0.06395618129370317
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.0,1.0,-0.007353303176298035,0.05378639122356171
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.0,0.35,-0.010216584920263698,0.055917535615277944
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.0,0.25,0.0032957661793562884,0.056064044126060156
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.05,3.0,-0.007943857717313044,0.08613725790190906
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.05,2.0,-0.006484278179932758,0.061638126072945935
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.05,1.0,-0.007086652739375986,0.05871430421400055
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.05,0.35,-0.011579250073781409,0.06951527498526124
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.05,0.25,0.03823096000607081,0.16624606657089303
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.1,3.0,-0.014216656846659967,0.1357009518567035
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.1,2.0,-0.01195746059446454,0.10242766044154734
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.1,1.0,-0.010201831740542922,0.07945450018222078
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.1,0.35,-0.014874654416064025,0.08419875094566014
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.1,0.25,0.038857190512179986,0.11382380842658514
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.15,3.0,-0.0011519247235194333,0.08922701651196568
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.15,2.0,0.001780770764934452,0.08661488094857804
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.15,1.0,0.005668300789106059,0.09700603009990619
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.15,0.35,-0.0024475953044614703,0.08445425194775297
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.15,0.25,0.08427875041836579,0.17863176457896623
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.2,3.0,-0.007941272630132118,0.11882693962294984
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.2,2.0,-0.007112071914698198,0.09833809810032754
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.2,1.0,-0.011694540189633852,0.14083124440923375
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.2,0.35,0.009500522747545806,0.10311466051373462
0,120,1000,15,Simple,0.01,38.25,5,Second,6,0.2,0.25,0.22482490795457596,0.2718746326253342
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.0,3.0,-0.011751361498013488,0.11496629343590122
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.0,2.0,-0.01042097207601244,0.08017230079899944
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.0,1.0,-0.007765674613790018,0.05925158061782675
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.0,0.35,-0.007870326728120245,0.054254448529564035
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.0,0.25,-0.0080074314336229,0.054344010831722446
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.05,3.0,-0.011789111461790581,0.1157539733255456
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.05,2.0,-0.010225737924412183,0.07848880915087982
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.05,1.0,-0.00810950866797504,0.05583740067936984
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.05,0.35,-0.009945171588198324,0.05530685349198866
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.05,0.25,-0.01179941014551881,0.058161466500843584
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.1,3.0,-0.011923575016333173,0.11933662250088584
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.1,2.0,-0.01044176197656147,0.08149488140321819
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.1,1.0,-0.00792703019307769,0.055141312135834286
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.1,0.35,-0.009066982831018396,0.05384601268043216
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.1,0.25,-0.013187518479328211,0.06101013684451743
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.15,3.0,-0.012290520797959672,0.12873865222428368
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.15,2.0,-0.010645924451305739,0.08705331175094136
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.15,1.0,-0.007862611406743625,0.055343218039241755
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.15,0.35,-0.0058865009877039935,0.05096828664357297
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.15,0.25,-0.0011847796698738616,0.056842315835302526
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.2,3.0,-0.012898500174653542,0.14597038919314012
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.2,2.0,-0.011175641818703265,0.09658883086841857
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.2,1.0,-0.00815544989546813,0.057189992282304085
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.2,0.35,-0.015665418584669747,0.06052434125362368
0,120,1000,15,Simple,0.01,38.25,6,Second,1,0.2,0.25,0.04244632765845544,0.11456743255132323
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.0,3.0,-0.011215091428859595,0.09924370447932793
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.0,2.0,-0.009197520805678606,0.06409472879916307
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.0,1.0,-0.007490550168398602,0.05393948250335304
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.0,0.35,-0.007962522297528656,0.053693284178806484
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.0,0.25,-0.008012485292600596,0.05406677091080313
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.05,3.0,-0.011193293690873109,0.09866333011204513
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.05,2.0,-0.009112388284455137,0.06396174650642192
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.05,1.0,-0.008229926441355055,0.05392303169082197
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.05,0.35,-0.01165462623181791,0.05519382117205768
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.05,0.25,-0.013773561489672194,0.05738989157961165
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.1,3.0,-0.010523033062286424,0.09835784083557325
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.1,2.0,-0.008811407883552096,0.06392833521118403
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.1,1.0,-0.007523635887345437,0.053464822487331386
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.1,0.35,-0.011803933926869235,0.061471226581810604
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.1,0.25,-0.005143612114779571,0.06200118447703763
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.15,3.0,-0.009337647833154335,0.10235727452448222
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.15,2.0,-0.007202693944706844,0.0636668439946383
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.15,1.0,-0.00513563718954312,0.05190343938421107
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.15,0.35,-0.009622639439665572,0.05279838308925585
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.15,0.25,0.019329127067015284,0.0947861406594728
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.2,3.0,-0.010788091630839295,0.1200590209501902
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.2,2.0,-0.008064707446458812,0.0689301222232493
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.2,1.0,-0.006080587909418899,0.0511369708695473
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.2,0.35,-0.0023121569177441924,0.05862352729819014
0,120,1000,15,Simple,0.01,38.25,6,Second,2,0.2,0.25,0.1038158348102376,0.19984516253390688
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.0,3.0,-0.011176430383694955,0.09612847586820412
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.0,2.0,-0.008982786922247282,0.06199057282423982
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.0,1.0,-0.007330082797077068,0.053656241840413156
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.0,0.35,-0.00809198009023803,0.053966267530036825
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.0,0.25,-0.0077230063742070015,0.052857145579325304
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.05,3.0,-0.010974788267400113,0.0964525112633022
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.05,2.0,-0.008652438428917024,0.06169927445032199
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.05,1.0,-0.008788736469943546,0.05340791102816982
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.05,0.35,-0.014904337945416518,0.06020416267676448
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.05,0.25,-0.009767575419144874,0.05580082367967294
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.1,3.0,-0.007891320761689856,0.0957384847577895
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.1,2.0,-0.010066596837659047,0.06705849494385528
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.1,1.0,-0.00973716970828568,0.05692913159018456
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.1,0.35,-0.01095045150958987,0.06739908957740735
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.1,0.25,0.008352052391569612,0.0710463958917728
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.15,3.0,-0.004815514927713162,0.09470419285362962
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.15,2.0,-0.0073784315137973185,0.06295151064447668
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.15,1.0,-0.006804945632413756,0.05213570461563401
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.15,0.35,-0.009212373655750613,0.055694310226126975
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.15,0.25,0.052674521587830696,0.16237165152318453
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.2,3.0,-0.009258065151853664,0.10625281770338059
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.2,2.0,-0.006038486627592098,0.06597961512340704
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.2,1.0,-0.004573835119078134,0.052848816177211384
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.2,0.35,0.001973467029872151,0.06989988988005574
0,120,1000,15,Simple,0.01,38.25,6,Second,3,0.2,0.25,0.13130495829561029,0.2168487705719302
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.0,3.0,-0.011318105996091168,0.09531832419516259
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.0,2.0,-0.007744665609360059,0.06378269705386898
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.0,1.0,-0.007286700703153007,0.053278655167415
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.0,0.35,-0.00869776850566897,0.05449533713452425
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.0,0.25,-0.006832687371241444,0.051077362844055736
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.05,3.0,-0.005798193465552497,0.09377530027662218
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.05,2.0,-0.008433597372465398,0.06331813061613611
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.05,1.0,-0.009384910410506092,0.0534148378496112
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.05,0.35,-0.016161014387779404,0.06719538167837381
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.05,0.25,0.003591559732274554,0.05320341959297056
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.1,3.0,-0.008711818270678491,0.09969502053829245
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.1,2.0,-0.011023631146742463,0.07076098371583567
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.1,1.0,-0.00994881147788651,0.05961457232846646
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.1,0.35,-0.010370459572039994,0.06967160477107269
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.1,0.25,0.022599362212771618,0.10304493021529704
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.15,3.0,-0.004738273522464348,0.0903261725192644
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.15,2.0,-0.007801146200178396,0.06195323447490699
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.15,1.0,-0.007270511557526859,0.05271016202813885
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.15,0.35,-0.007078687967072298,0.05668827376160792
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.15,0.25,0.05128506752910088,0.12389089937321361
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.2,3.0,-0.00887116458505328,0.10560772645348035
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.2,2.0,-0.005839193598694786,0.07093115926413698
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.2,1.0,-0.0026767177408585836,0.06887979918937051
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.2,0.35,0.0009552872710604394,0.09211126815116844
0,120,1000,15,Simple,0.01,38.25,6,Second,4,0.2,0.25,0.15911500668267414,0.22745331157088064
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.0,3.0,-0.00539729506940708,0.09361290397488904
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.0,2.0,-0.007983791124155995,0.06411811222939184
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.0,1.0,-0.007275627264307371,0.053504885099930705
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.0,0.35,-0.009640220369477131,0.055649795796645536
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.0,0.25,-0.00445833390436042,0.05053574027457303
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.05,3.0,-0.0063200815397567115,0.09155004221170514
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.05,2.0,-0.009333709387550529,0.06286100629067265
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.05,1.0,-0.01002691899529772,0.05460019161717338
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.05,0.35,-0.014990542777606723,0.0713946413906182
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.05,0.25,0.022288842144591287,0.10481041120885148
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.1,3.0,-0.008220703582522255,0.10702064956930807
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.1,2.0,-0.010222430449577496,0.07580216037286713
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.1,1.0,-0.009195983551178769,0.06264730277492145
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.1,0.35,-0.012229901149941266,0.06926576242179862
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.1,0.25,0.026517270796359012,0.09554051032842738
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.15,3.0,-0.0017332571687452619,0.08569308112687002
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.15,2.0,-0.008660826702239667,0.06507272581099688
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.15,1.0,-0.008118870756049357,0.060725402383180256
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.15,0.35,-0.003993804556030306,0.0693056693862308
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.15,0.25,0.10116470559591477,0.24898992147383786
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.2,3.0,-0.009221804598259617,0.11364575782773849
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.2,2.0,-0.007242341095805955,0.08777240819686732
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.2,1.0,-0.0070772234076201535,0.10798982133193731
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.2,0.35,-0.006862217138708011,0.13275958601852184
0,120,1000,15,Simple,0.01,38.25,6,Second,5,0.2,0.25,0.19510777154569803,0.25543189867220334
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.0,3.0,-0.005176631887747693,0.09367246401689498
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.0,2.0,-0.008093491486329324,0.06431313164584486
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.0,1.0,-0.007108551416335311,0.05354162869670125
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.0,0.35,-0.010740260566209083,0.0564469892558311
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.0,0.25,-1.3887193063055481e-05,0.05205477642286643
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.05,3.0,-0.007422456029699204,0.08920762472068788
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.05,2.0,-0.010482216882476308,0.06327871209079666
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.05,1.0,-0.010096527366718101,0.055905358218554066
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.05,0.35,-0.012085839552747755,0.07085836307110809
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.05,0.25,0.007446501758334506,0.07953514157914342
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.1,3.0,-0.006848007854495959,0.1134327747273705
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.1,2.0,-0.008843532367595046,0.08088495728209567
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.1,1.0,-0.007960785121797171,0.06660691588346214
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.1,0.35,-0.015247951062592009,0.08462549413694813
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.1,0.25,0.03827596837344295,0.1128514393922846
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.15,3.0,-0.001976965303017067,0.08924149139730454
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.15,2.0,0.0010918925928987287,0.0863122087788402
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.15,1.0,-0.007303574129461509,0.06988052318892828
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.15,0.35,-0.002908262938527578,0.08446124937384882
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.15,0.25,0.0839044527187156,0.1778743021608575
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.2,3.0,-0.008513440080442768,0.11907688952032607
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.2,2.0,-0.007707343589472769,0.09897914627154368
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.2,1.0,-0.01233998660156851,0.14248628873550825
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.2,0.35,0.009352751505698998,0.10214586138949087
0,120,1000,15,Simple,0.01,38.25,6,Second,6,0.2,0.25,0.2246240594897599,0.2724620926615426
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.0,3.0,0.11716085874948705,1.276907183340827
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.0,2.0,0.11960557405159797,1.2842571942341554
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.0,1.0,0.12292115075497473,1.290028016266628
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.0,0.35,0.12674312038363703,1.2730023341022076
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.0,0.25,0.12778019670528742,1.263942314169385
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.05,3.0,0.11721648275007152,1.2825969861097297
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.05,2.0,0.12205086189578628,1.292707944962902
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.05,1.0,0.12400212903916104,1.2973091259776972
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.05,0.35,0.12802211852549245,1.2748278542525582
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.05,0.25,0.1258630883935033,1.2849776972542952
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.1,3.0,0.11411140159999496,1.28769279490472
0,120,1000,15,Complex,0.01,38.25,0,First,1,0.1,2.0,0.1182342754659753,1.2961231930834776
